date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:09:31	37173/37173	---M--	200	added ('OK')	image/jpeg	etag:CIKf/uvfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577358156967-EQAPR6IGOQ65KJN3WED4/ke17ZwdGBToddI8pDm48kGAfgG4NGFD0GsIIz53e7cVZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpz5mLB6EVjvkBqTXraZkD74IfwYL1FT8I1VGscF55HZnmTPYGiBIBWMh_BN1u17OY0/F%26B+Training-001.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577358156967-EQAPR6IGOQ65KJN3WED4/ke17ZwdGBToddI8pDm48kGAfgG4NGFD0GsIIz53e7cVZw-z/F&B+Training-001.jpg	(from https://atmanirbhar.org/photos)
17:09:32	171964/171964	---M--	200	added ('OK')	image/jpeg	etag:CNDL8ezfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577358665761-ZNH03JE6I0FLVSP8Z8N5/ke17ZwdGBToddI8pDm48kJBpL2rg91aBT6MKbdJ_dDsUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2dQ7xU1HaMLYP3dHtR_-p6HKC0bvw2Ic-anFo25w6asOkL3r1G49e-3ZnDLNRdB_t/FB+Class.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577358665761-ZNH03JE6I0FLVSP8Z8N5/ke17ZwdGBToddI8pDm48kJBpL2rg91aBT6MKbdJ_dDsUqsx/FB+Class.jpg	(from https://atmanirbhar.org/photos)
17:09:32	114494/114494	---M--	200	added ('OK')	image/jpeg	etag:CJrirpv+vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577360025695-YA1DXDQLNT7Y90T0OJR1/ke17ZwdGBToddI8pDm48kAUpJtN3dMOE_Qsc870ZfCl7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0kD6Ec8Uq9YczfrzwR7e2MhQy6wNBgZXyVfubi1IlQcra9FMrHy8T-Rfjytnd_fyNA/_DSC7879+BW.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577360025695-YA1DXDQLNT7Y90T0OJR1/ke17ZwdGBToddI8pDm48kAUpJtN3dMOE_Qsc870ZfCl7gQa/_DSC7879+BW.jpg	(from https://atmanirbhar.org/photos)
17:09:33	102484/102484	---M--	200	added ('OK')	image/jpeg	etag:CIHyzOnfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1581596047013-APCK8WVHNBAWJ3VH09B3/ke17ZwdGBToddI8pDm48kDUdJMgsfUzx90vP0Gokl8gUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcY-WWOe9QHnBFNIxCe9mnlmT1gOZDfC_vBAN5Z0P3Xg3xmVHWEK_lfsQdN5f97SEa/Housekeeping+Tools.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1581596047013-APCK8WVHNBAWJ3VH09B3/ke17ZwdGBToddI8pDm48kDUdJMgsfUzx90vP0Gokl8gUqsx/Housekeeping+Tools.jpg	(from https://atmanirbhar.org/photos)
17:09:33	69768/69768	---M--	200	added ('OK')	image/png	etag:CNCluoH6vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1581595112613-HHNNVP2MYWKWRWPRSYA7/ke17ZwdGBToddI8pDm48kAyoVulqGdTv5KWW3ms2cMMUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcSg8EL17k70FqceEQCLklxYj143FZfQ7aYFhDOOvV1JQKZhB-gaXzOcYtqkoLSQD_/PARC+Health.png	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1581595112613-HHNNVP2MYWKWRWPRSYA7/ke17ZwdGBToddI8pDm48kAyoVulqGdTv5KWW3ms2cMMUqsx/PARC+Health.png	(from https://atmanirbhar.org/photos)
17:09:34	189275/189275	---M--	200	added ('OK')	image/jpeg	etag:CKiNk+zfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364404298-XA0SBRAGEN1A5A5KYMLG/ke17ZwdGBToddI8pDm48kO9oVOVFOQsEn7_u5MBN3M17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UbvLdIEH0gsqAEMFUBWXoYim7AtXJp9HL19CtKcCaEO9NtaSsYFyFGUm_eZioT9-3g/20161116_112253-001.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364404298-XA0SBRAGEN1A5A5KYMLG/ke17ZwdGBToddI8pDm48kO9oVOVFOQsEn7_u5MBN3M17gQa/20161116_112253-001.jpg	(from https://atmanirbhar.org/photos)
17:09:35	227013/227013	---M--	200	added ('OK')	image/jpeg	etag:CM3V5//5vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364449580-RBRG1EBAJG6PMCWSM7TL/ke17ZwdGBToddI8pDm48kF9j77ScvQRVVqp6vmg7QEp7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UXS8CTob4uWetzBVTC6ct1fgsB6h6u_q6jBEyrqTt45A5tkm3uE9s3ufNbZwbZi3vQ/Eye+Camp-001.JPG	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364449580-RBRG1EBAJG6PMCWSM7TL/ke17ZwdGBToddI8pDm48kF9j77ScvQRVVqp6vmg7QEp7gQa/Eye+Camp-001.jpg	(from https://atmanirbhar.org/photos)
17:09:35	158531/158531	---M--	200	added ('OK')	image/jpeg	etag:CL2R6P/5vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364479753-NU1SAUX03AJCT3O9NTGL/ke17ZwdGBToddI8pDm48kAvdkb3CNuXChRgEIzwpKrAUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8PaoYXhp6HxIwZIk7-Mi3Tsic-L2IOPH3Dwrhl-Ne3Z2CHkir-BWnn8JnIyn7v-fE5S1T7ENgwaqkmWtynw5yGzvOzbI-NzUQK-lrlmb-Qyr/Vaccination.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364479753-NU1SAUX03AJCT3O9NTGL/ke17ZwdGBToddI8pDm48kAvdkb3CNuXChRgEIzwpKrAUqsx/Vaccination.jpg	(from https://atmanirbhar.org/photos)
17:09:36	240652/240652	---M--	200	added ('OK')	image/jpeg	etag:CNXQ8uffvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364917920-LIHNYVO622UOE7X0KCKG/ke17ZwdGBToddI8pDm48kDH1SVUBaKF0hqpQZ83D4x57gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UcVdzaVvZnC_rDE7ITt6v1EJ-V9-BvbrBrz_WrN-zwfthDu1IQrvWcV79sMhlbVyNQ/IMG_E0355+BW.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364917920-LIHNYVO622UOE7X0KCKG/ke17ZwdGBToddI8pDm48kDH1SVUBaKF0hqpQZ83D4x57gQa/IMG_E0355+BW.jpg	(from https://atmanirbhar.org/photos)
17:09:36	156364/156364	---M--	200	added ('OK')	image/jpeg	etag:CP7Zv+jfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364809583-LCNJOSHBQPUUBRLNLUGG/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5dNb1QJw9casjKdtTg1_-y4jz4ptJBmI9gQmbjSQnNGng/image-asset.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364809583-LCNJOSHBQPUUBRLNLUGG/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa/image-asset.jpg	(from https://atmanirbhar.org/photos)
17:09:37	86548/86548	---M--	200	added ('OK')	image/jpeg	etag:CJirzerfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577365138492-8B8ZGLNDBR8QR6NDQ6CC/ke17ZwdGBToddI8pDm48kKmw982fUOZVIQXHUCR1F55Zw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpw5XnxLBmEFHJGf_0qFdDpmIncOw4kq9OpCHNTYqzGO-E1YJr-Thht9Tdog4YtCwrE/20160321_120641+BW.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577365138492-8B8ZGLNDBR8QR6NDQ6CC/ke17ZwdGBToddI8pDm48kKmw982fUOZVIQXHUCR1F55Zw-z/20160321_120641+BW.jpg	(from https://atmanirbhar.org/photos)
17:09:37	196386/196386	---M--	200	added ('OK')	image/jpeg	etag:CPSd1ezfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1580102042919-MPLDXUO5BW8UMG5NA7AT/ke17ZwdGBToddI8pDm48kNCH0IFo-E28D0rm_d_wnF4UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKczdH3qUBwO6oWXP_OkYMa5KbLFw5Om5Yp_Nt25Y6nc5ZZuUUY1FOqARMqv9i1pcqr/Attendees.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1580102042919-MPLDXUO5BW8UMG5NA7AT/ke17ZwdGBToddI8pDm48kNCH0IFo-E28D0rm_d_wnF4Uqsx/Attendees.jpg	(from https://atmanirbhar.org/photos)
17:09:37	136259/136259	---M--	200	added ('OK')	image/jpeg	etag:CIfRuZr+vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364875039-8SJWNZF804GIK51504JX/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5dNb1QJw9casjKdtTg1_-y4jz4ptJBmI9gQmbjSQnNGng/image-asset.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364875039-8SJWNZF804GIK51504JX/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa/image-asset.jpg	(from https://atmanirbhar.org/photos)
17:09:38	134412/134412	---M--	200	added ('OK')	image/jpeg	etag:CJ7V2pn+vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364729643-ZS6SHLK8T4ZCOHCYFY0U/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5dNb1QJw9casjKdtTg1_-y4jz4ptJBmI9gQmbjSQnNGng/image-asset.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577364729643-ZS6SHLK8T4ZCOHCYFY0U/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa/image-asset.jpg	(from https://atmanirbhar.org/photos)
17:09:38	82825/82825	---M--	200	added ('OK')	image/jpeg	etag:COTwq+jfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577365117362-PE0G00WYTFRI76XPI20V/ke17ZwdGBToddI8pDm48kBcTP-uM9ofdc3_gfwYoycUUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKc6tzVSCKeo2Kp8McvsRfGlWLAbHf6pMCwBkAxYLHzwnKgHTkw8yWKX_446CdNbnIK/2+BW.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577365117362-PE0G00WYTFRI76XPI20V/ke17ZwdGBToddI8pDm48kBcTP-uM9ofdc3_gfwYoycUUqsx/2+BW.jpg	(from https://atmanirbhar.org/photos)
17:09:39	84196/84196	---M--	200	added ('OK')	image/jpeg	etag:CL/g6oD6vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1580101983524-XZFV9NFV6AEDPZBIJJQX/ke17ZwdGBToddI8pDm48kJ5dJLOdpz-1bwR2J6ID-54UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8GRo6ASst2s6pLvNAu_PZdK_WKFfMrbvElg49tQbd8lPGVv5uNP6wA33jz_C8m1o71xFSL7o2z5CdU8ufrDsTgA/Banner.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1580101983524-XZFV9NFV6AEDPZBIJJQX/ke17ZwdGBToddI8pDm48kJ5dJLOdpz-1bwR2J6ID-54Uqsx/Banner.jpg	(from https://atmanirbhar.org/photos)
17:09:39	140257/140257	---M--	200	added ('OK')	image/jpeg	etag:CO6/4Jv+vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1580102089491-D05K1EO7QUQVLXEHAA71/ke17ZwdGBToddI8pDm48kOLT-QIUSxRL7DX_G7Ww7CQUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcIZUb5nDU-kNURyLhcjU2dMALuVEdOWANQ1_jjwk3ssxlQI58_jRi8d35SqoZ-FWT/Session.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1580102089491-D05K1EO7QUQVLXEHAA71/ke17ZwdGBToddI8pDm48kOLT-QIUSxRL7DX_G7Ww7CQUqsx/Session.jpg	(from https://atmanirbhar.org/photos)
17:09:40	217276/217276	---M--	200	added ('OK')	image/jpeg	etag:CPLS2enfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1583825654587-F0L1MWUDOLU0E5LR535F/ke17ZwdGBToddI8pDm48kJ7qCJnd-9dUFi-EBo_swvp7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0q7uY_gEAXjzYg1fYWS2heTR4zYbwVz5EKjjXRsz4jBP22ICoanGH9vXH4t3q_5LvQ/BW+5.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1583825654587-F0L1MWUDOLU0E5LR535F/ke17ZwdGBToddI8pDm48kJ7qCJnd-9dUFi-EBo_swvp7gQa/BW+5.jpg	(from https://atmanirbhar.org/photos)
17:09:40	230867/230867	---M--	200	added ('OK')	image/jpeg	etag:COuT/ezfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1583825737626-TRKG0JFOXC3L7MO3CUYV/ke17ZwdGBToddI8pDm48kK60W-ob1oA2Fm-j4E_9NQB7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0kD6Ec8Uq9YczfrzwR7e2Mh5VMMOxnTbph8FXiclivDQnof69TlCeE0rAhj6HUpXkw/BW+1.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1583825737626-TRKG0JFOXC3L7MO3CUYV/ke17ZwdGBToddI8pDm48kK60W-ob1oA2Fm-j4E_9NQB7gQa/BW+1.jpg	(from https://atmanirbhar.org/photos)
17:09:41	187616/187616	---M--	200	added ('OK')	image/jpeg	etag:CJymgevfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1583825815281-PEWIBJHTRMDV6UQPCABC/ke17ZwdGBToddI8pDm48kOAlEm6JHVhd31y_rdqP5cB7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0k9kZPbuygN4RSDPe_G5PO-dxQegeHF99SPELYfQXbgbcB_W2Rg3qpgQzWWMmwSDNQ/BW+4.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1583825815281-PEWIBJHTRMDV6UQPCABC/ke17ZwdGBToddI8pDm48kOAlEm6JHVhd31y_rdqP5cB7gQa/BW+4.jpg	(from https://atmanirbhar.org/photos)
17:09:42	258413/258413	---M--	200	added ('OK')	image/png	etag:CPfWuevfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1584970975306-Z13CQWTGSKQ9E48I29P4/ke17ZwdGBToddI8pDm48kNvT88LknE-K9M4pGNO0Iqd7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UbeDbaZv1s3QfpIA4TYnL5Qao8BosUKjCVjCf8TKewJIH3bqxw7fF48mhrq5Ulr0Hg/Old+Couple+BW.png	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1584970975306-Z13CQWTGSKQ9E48I29P4/ke17ZwdGBToddI8pDm48kNvT88LknE-K9M4pGNO0Iqd7gQa/Old+Couple+BW.png	(from https://atmanirbhar.org/photos)
17:09:42	24105/24105	---M--	200	added ('OK')	image/jpeg	etag:CIT0m+rfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1580094496266-UYEZNV1ZKSD51ERGIP7W/ke17ZwdGBToddI8pDm48kNHojlBmWNELJpGYv2iAYyRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpzb_W-LHXUMLykm9CbF9mvVlWsV5reVwK9Hxg3RadZXM1cjB7YEzKWrqYZyoANJXAk/Parc+Community.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1580094496266-UYEZNV1ZKSD51ERGIP7W/ke17ZwdGBToddI8pDm48kNHojlBmWNELJpGYv2iAYyRZw-z/Parc+Community.jpg	(from https://atmanirbhar.org/photos)
17:09:42	60736/60736	---M--	200	added ('OK')	image/jpeg	etag:CLXG9+ffvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577358760745-C4ZRI1QZEC5YZQ9ICM4V/ke17ZwdGBToddI8pDm48kMRBMJn6ex4ShNMYsXZtk-VZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpxTmePHtpWwM-cEdbT3OkatU9ZVAVdyAFN4_HNmaFZVJoM5sAhV6LUKpoak0tOXSZo/IMG_4739-001.JPG	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577358760745-C4ZRI1QZEC5YZQ9ICM4V/ke17ZwdGBToddI8pDm48kMRBMJn6ex4ShNMYsXZtk-VZw-z/IMG_4739-001.jpg	(from https://atmanirbhar.org/photos)
17:09:43	315427/315427	---M--	200	added ('OK')	image/jpeg	etag:CKLwg5v+vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577358103140-NHF3QNA97WWXHNWLXEQR/ke17ZwdGBToddI8pDm48kH7ItfJZOPpKcAsnn6y2s7t7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmo3_5ncHsS_KC884-Z46vJe1szvQWkVPmsZcOKntPTEYMM572pDUhAsAT_jvcupER/IMG_8540-001.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577358103140-NHF3QNA97WWXHNWLXEQR/ke17ZwdGBToddI8pDm48kH7ItfJZOPpKcAsnn6y2s7t7gQa/IMG_8540-001.jpg	(from https://atmanirbhar.org/photos)
17:09:44	108905/108905	---M--	200	added ('OK')	image/jpeg	etag:CIKEgZv+vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577360365635-FU1P5YL8F6ZSODBH2Z4I/ke17ZwdGBToddI8pDm48kEwE4YGvcSI7Oatlel25hxV7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mxU0godxi02JM9uVemPLqwnk0ZH5RTG5j-VQ9fsBfaI2JvpMuVBjTYT32Eputk1Ew/BW.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577360365635-FU1P5YL8F6ZSODBH2Z4I/ke17ZwdGBToddI8pDm48kEwE4YGvcSI7Oatlel25hxV7gQa/BW.jpg	(from https://atmanirbhar.org/photos)
17:09:44	128215/128215	---M--	200	added ('OK')	image/jpeg	etag:CJqlgurfvusCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577360408150-VAY10VQL3I71RHL26CRG/ke17ZwdGBToddI8pDm48kCHChmuivJZ1Va5ov3ZJeg17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0ouw-8l5B_J38LMU7OZFvYcSGirBhY_3j1yQtntvGS73bypqQ-qjSV5umPUlGbQFAw/image-asset.jpeg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577360408150-VAY10VQL3I71RHL26CRG/ke17ZwdGBToddI8pDm48kCHChmuivJZ1Va5ov3ZJeg17gQa/image-asset.jpg	(from https://atmanirbhar.org/photos)
17:09:44	104568/104568	---M--	200	added ('OK')	image/jpeg	etag:CJDMkJz+vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577359913644-68NZYAW0EDALZR4N0KN8/ke17ZwdGBToddI8pDm48kCHChmuivJZ1Va5ov3ZJeg17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0ouw-8l5B_J38LMU7OZFvYcSGirBhY_3j1yQtntvGS73bypqQ-qjSV5umPUlGbQFAw/_DSC7878+BW.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577359913644-68NZYAW0EDALZR4N0KN8/ke17ZwdGBToddI8pDm48kCHChmuivJZ1Va5ov3ZJeg17gQa/_DSC7878+BW.jpg	(from https://atmanirbhar.org/photos)
17:09:45	93377/93377	---M--	200	added ('OK')	image/jpeg	etag:CJ6Q1Zv+vesCEAE=	https://images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577359861393-EO8DMCAPIR9O9AQXV45L/ke17ZwdGBToddI8pDm48kFvsyJ0Kmni3Em4u-CHCbl97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0m_nwPNs2kYVhoOQZiVFxSYpWTZWrU8D9qSouKWm-gd6YaKbvV_fc7vVcviTKKtgcA/DSC_0185+BW.jpg	C:/My%20Web%20Sites/PARC%20Website/images.squarespace-cdn.com/content/v1/5e01f7481c79407e08d2cca0/1577359861393-EO8DMCAPIR9O9AQXV45L/ke17ZwdGBToddI8pDm48kFvsyJ0Kmni3Em4u-CHCbl97gQa/DSC_0185+BW.jpg	(from https://atmanirbhar.org/photos)
17:09:47	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Sep%202020%2011:39:47%20UTC	https://atmanirbhar.org/%22//www.youtube.com/embed/aR1QHjW1nME?wmode=opaque&amp;enablejsapi=1\%22	C:/My%20Web%20Sites/PARC%20Website/atmanirbhar.org/_/www.youtube.com/embed/aR1QHjW1nME.a89ae1.delayed	(from https://atmanirbhar.org/videos)
17:09:49	40312/40312	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22591ec9153ffe17f801e58a5c8503cc9d%22	https://atmanirbhar.org/%22//www.youtube.com/embed/aR1QHjW1nME?wmode=opaque&enablejsapi=1%22	C:/My%20Web%20Sites/PARC%20Website/atmanirbhar.org/_/www.youtube.com/embed/aR1QHjW1nME.a98344.delayed	(from https://atmanirbhar.org/videos)
17:09:55	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Sep%202020%2011:39:54%20UTC	https://atmanirbhar.org/%22//www.youtube.com/embed/k8ceGADDpq8?wmode=opaque&amp;enablejsapi=1\%22	C:/My%20Web%20Sites/PARC%20Website/atmanirbhar.org/_/www.youtube.com/embed/k8ceGADDpq8.aa9ae1.delayed	(from https://atmanirbhar.org/videos)
